target,ref,tcr_concat,tcr_concat_cov
8QFY,1AO7,59.06976744186046,0.9771689497716894
8QFY,1BD2,40.46511627906977,0.981651376146789
8QFY,1FO0,31.627906976744185,0.9504504504504504
8QFY,1G6R,34.883720930232556,0.9906976744186047
8QFY,1KJ2,41.86046511627907,0.9459459459459459
8QFY,1LP9,37.674418604651166,0.9771689497716894
8QFY,1MI5,50.69767441860465,0.9547511312217195
8QFY,1MWA,34.883720930232556,0.9906976744186047
8QFY,1NAM,32.093023255813954,0.9506726457399103
8QFY,1OGA,38.095238095238095,0.9674418604651163
8QFY,1QRN,59.06976744186046,0.9771689497716894
8QFY,1QSE,59.06976744186046,0.9771689497716894
8QFY,1QSF,59.06976744186046,0.9771689497716894
8QFY,2AK4,36.74418604651163,0.9592760180995475
8QFY,2BNQ,36.74418604651163,0.9727272727272728
8QFY,2BNR,36.74418604651163,0.9727272727272728
8QFY,2CKB,34.883720930232556,0.9906976744186047
8QFY,2E7L,34.883720930232556,0.9906976744186047
8QFY,2ESV,37.674418604651166,0.9768518518518519
8QFY,2F53,36.27906976744186,0.9727272727272728
8QFY,2F54,36.27906976744186,0.9727272727272728
8QFY,2GJ6,59.06976744186046,0.9771689497716894
8QFY,2J8U,37.674418604651166,0.9771689497716894
8QFY,2JCC,37.674418604651166,0.9771689497716894
8QFY,2NX5,36.27906976744186,0.9815668202764977
8QFY,2OI9,34.883720930232556,0.9906976744186047
8QFY,2OL3,32.093023255813954,0.9506726457399103
8QFY,2P5E,37.2093023255814,0.9727272727272728
8QFY,2P5W,37.2093023255814,0.9727272727272728
8QFY,2PYE,37.2093023255814,0.9727272727272728
8QFY,2UWE,37.674418604651166,0.9771689497716894
8QFY,2VLJ,38.095238095238095,0.9674418604651163
8QFY,2VLK,38.095238095238095,0.9674418604651163
8QFY,2VLR,38.095238095238095,0.9674418604651163
8QFY,2YPL,41.78403755868545,0.986046511627907
8QFY,3D39,59.06976744186046,0.9771689497716894
8QFY,3D3V,59.06976744186046,0.9771689497716894
8QFY,3DXA,59.53488372093023,0.9723502304147466
8QFY,3E2H,35.81395348837209,0.986046511627907
8QFY,3E3Q,35.348837209302324,0.9906976744186047
8QFY,3FFC,47.44186046511628,0.9466666666666667
8QFY,3GSN,36.27906976744186,0.9815668202764977
8QFY,3H9S,59.06976744186046,0.9771689497716894
8QFY,3HG1,60.0,0.9814814814814815
8QFY,3KPR,50.69767441860465,0.9547511312217195
8QFY,3KPS,50.69767441860465,0.9547511312217195
8QFY,3KXF,36.74418604651163,0.9592760180995475
8QFY,3MV7,44.81132075471698,0.9674418604651163
8QFY,3MV8,44.81132075471698,0.9674418604651163
8QFY,3MV9,44.81132075471698,0.9674418604651163
8QFY,3O4L,38.604651162790695,0.9767441860465116
8QFY,3PQY,29.577464788732396,0.9813953488372092
8QFY,3PWP,59.06976744186046,0.9771689497716894
8QFY,3QDG,60.46511627906977,0.9953488372093023
8QFY,3QDJ,60.46511627906977,0.9953488372093023
8QFY,3QDM,36.018957345971565,0.958139534883721
8QFY,3QEQ,36.018957345971565,0.958139534883721
8QFY,3QFJ,59.06976744186046,0.9771689497716894
8QFY,3RGV,35.348837209302324,0.9906976744186047
8QFY,3SJV,49.528301886792455,0.9813953488372092
8QFY,3TF7,,0.0
8QFY,3TFK,34.41860465116279,0.981651376146789
8QFY,3TJH,34.41860465116279,0.981651376146789
8QFY,3TPU,34.41860465116279,0.981651376146789
8QFY,3UTS,63.25581395348837,0.9772727272727273
8QFY,3UTT,63.25581395348837,0.9772727272727273
8QFY,3VXM,35.81395348837209,0.9553571428571429
8QFY,3VXR,69.76744186046511,0.9862385321100917
8QFY,3VXS,69.76744186046511,0.9862385321100917
8QFY,3VXU,59.06976744186046,0.9907407407407407
8QFY,3W0W,59.06976744186046,0.9907407407407407
8QFY,4EUP,61.395348837209305,0.9861751152073732
8QFY,4FTV,59.06976744186046,0.9771689497716894
8QFY,4G8G,35.348837209302324,0.954954954954955
8QFY,4G9F,35.348837209302324,0.954954954954955
8QFY,4JFD,57.674418604651166,0.9814814814814815
8QFY,4JFE,57.674418604651166,0.9814814814814815
8QFY,4JFF,57.674418604651166,0.9814814814814815
8QFY,4JRX,35.81395348837209,0.9678899082568807
8QFY,4JRY,43.72093023255814,0.9815668202764977
8QFY,4L3E,59.53488372093023,0.9953488372093023
8QFY,4MJI,50.943396226415096,0.9720930232558139
8QFY,4MNQ,33.333333333333336,0.958139534883721
8QFY,4MS8,34.41860465116279,0.981651376146789
8QFY,4MVB,34.41860465116279,0.981651376146789
8QFY,4MXQ,34.41860465116279,0.981651376146789
8QFY,4N0C,34.41860465116279,0.981651376146789
8QFY,4N5E,34.41860465116279,0.981651376146789
8QFY,4NHU,34.883720930232556,0.9906976744186047
8QFY,4PRH,44.81132075471698,0.9674418604651163
8QFY,4PRI,44.81132075471698,0.9674418604651163
8QFY,4PRP,44.81132075471698,0.9674418604651163
8QFY,4QOK,60.0,0.9814814814814815
8QFY,4QRP,46.97674418604651,0.9817351598173516
8QFY,4QRR,44.651162790697676,0.9380530973451328
8QFY,5BRZ,45.116279069767444,0.9771689497716894
8QFY,5BS0,45.116279069767444,0.9771689497716894
8QFY,5C07,63.25581395348837,0.9772727272727273
8QFY,5C08,63.25581395348837,0.9772727272727273
8QFY,5C09,63.25581395348837,0.9772727272727273
8QFY,5C0A,63.25581395348837,0.9772727272727273
8QFY,5C0B,63.25581395348837,0.9772727272727273
8QFY,5C0C,63.25581395348837,0.9772727272727273
8QFY,5D2L,52.55813953488372,0.9861751152073732
8QFY,5D2N,51.16279069767442,0.958904109589041
8QFY,5E6I,34.57943925233645,0.9627906976744186
8QFY,5E9D,58.13953488372093,0.9771689497716894
8QFY,5EU6,53.95348837209303,0.9727272727272728
8QFY,5EUO,38.13953488372093,0.9770642201834863
8QFY,5HHM,38.095238095238095,0.9674418604651163
8QFY,5HHO,38.095238095238095,0.9674418604651163
8QFY,5HYJ,63.25581395348837,0.9772727272727273
8QFY,5ISZ,40.93023255813954,0.9907407407407407
8QFY,5IVX,40.93023255813954,0.981651376146789
8QFY,5JHD,37.2093023255814,0.963963963963964
8QFY,5JZI,34.883720930232556,0.9861111111111112
8QFY,5M00,41.86046511627907,0.9861751152073732
8QFY,5M01,41.86046511627907,0.9861751152073732
8QFY,5M02,41.86046511627907,0.9861751152073732
8QFY,5MEN,33.80952380952381,0.958139534883721
8QFY,5NHT,61.395348837209305,0.9861751152073732
8QFY,5NME,65.5813953488372,0.9907407407407407
8QFY,5NMF,65.5813953488372,0.9907407407407407
8QFY,5NMG,65.5813953488372,0.9907407407407407
8QFY,5NQK,60.93023255813954,0.9861751152073732
8QFY,5SWS,45.116279069767444,0.981651376146789
8QFY,5SWZ,45.116279069767444,0.9771689497716894
8QFY,5TEZ,41.395348837209305,0.9727272727272728
8QFY,5TIL,41.86046511627907,0.9861751152073732
8QFY,5TJE,41.86046511627907,0.9861751152073732
8QFY,5W1V,41.395348837209305,0.9495412844036697
8QFY,5W1W,41.395348837209305,0.9495412844036697
8QFY,5WKF,46.51162790697674,0.9541284403669725
8QFY,5WKH,46.51162790697674,0.9541284403669725
8QFY,5WLG,38.388625592417064,0.9674418604651163
8QFY,5XOT,36.27906976744186,0.9636363636363636
8QFY,5XOV,34.883720930232556,0.9377777777777778
8QFY,5YXN,34.883720930232556,0.9861111111111112
8QFY,5YXU,33.48837209302326,0.9861111111111112
8QFY,6AM5,60.46511627906977,0.9953488372093023
8QFY,6AMU,60.46511627906977,0.9953488372093023
8QFY,6AVF,31.162790697674417,0.9541284403669725
8QFY,6AVG,39.25233644859813,0.958139534883721
8QFY,6BJ2,40.93023255813954,0.954954954954955
8QFY,6BJ3,36.27906976744186,0.9636363636363636
8QFY,6BJ8,36.27906976744186,0.9636363636363636
8QFY,6D78,59.53488372093023,0.9953488372093023
8QFY,6D7G,29.767441860465116,0.9461883408071748
8QFY,6DKP,59.06976744186046,0.9953488372093023
8QFY,6EQA,60.0,0.9814814814814815
8QFY,6EQB,57.674418604651166,0.9814814814814815
8QFY,6G9Q,41.86046511627907,0.9861751152073732
8QFY,6L9L,30.985915492957748,0.986046511627907
8QFY,6MTM,36.96682464454976,0.9534883720930233
8QFY,6P64,46.51162790697674,0.9772727272727273
8QFY,6Q3S,36.74418604651163,0.9727272727272728
8QFY,6R2L,45.58139534883721,0.9539170506912442
8QFY,6RP9,79.06976744186046,0.9641255605381166
8QFY,6RPA,38.13953488372093,0.9511111111111111
8QFY,6RPB,58.13953488372093,0.9861751152073732
8QFY,6RSY,59.06976744186046,0.9634703196347032
8QFY,6TMO,57.674418604651166,0.9814814814814815
8QFY,6TRO,37.674418604651166,0.963963963963964
8QFY,6UK2,46.51162790697674,0.9772727272727273
8QFY,6UK4,46.51162790697674,0.9772727272727273
8QFY,6ULN,37.674418604651166,0.9541284403669725
8QFY,6ULR,37.674418604651166,0.9497716894977168
8QFY,6UON,63.72093023255814,0.9861751152073732
8QFY,6UZ1,58.604651162790695,0.9771689497716894
8QFY,6VM7,37.674418604651166,0.9727272727272728
8QFY,6VM8,37.674418604651166,0.9727272727272728
8QFY,6VM9,62.7906976744186,0.981651376146789
8QFY,6VMA,62.7906976744186,0.981651376146789
8QFY,6VMC,62.7906976744186,0.981651376146789
8QFY,6VMX,39.06976744186046,0.9727272727272728
8QFY,6VQO,53.02325581395349,0.963963963963964
8QFY,6VRM,51.16279069767442,0.9770642201834863
8QFY,6VRN,36.27906976744186,0.9553571428571429
8QFY,7BYD,33.48837209302326,0.9587155963302753
8QFY,7JWI,45.116279069767444,0.9771689497716894
8QFY,7JWJ,39.53488372093023,0.958139534883721
8QFY,7N1E,48.83720930232558,0.9681818181818181
8QFY,7N1F,91.16279069767442,0.9769585253456221
8QFY,7N6E,50.23474178403756,0.986046511627907
8F5A,1AO7,37.15596330275229,0.9817351598173516
8F5A,1BD2,36.23853211009175,0.9862385321100917
8F5A,1FO0,32.11009174311926,0.9774774774774775
8F5A,1G6R,35.81395348837209,0.981651376146789
8F5A,1KJ2,35.77981651376147,0.972972972972973
8F5A,1LP9,33.027522935779814,0.9954337899543378
8F5A,1MI5,39.44954128440367,0.9728506787330317
8F5A,1MWA,35.81395348837209,0.981651376146789
8F5A,1NAM,32.56880733944954,0.9775784753363229
8F5A,1OGA,40.0,0.9495412844036697
8F5A,1QRN,37.15596330275229,0.9817351598173516
8F5A,1QSE,37.15596330275229,0.9817351598173516
8F5A,1QSF,37.15596330275229,0.9817351598173516
8F5A,2AK4,36.69724770642202,0.9819004524886877
8F5A,2BNQ,61.46788990825688,0.990909090909091
8F5A,2BNR,61.46788990825688,0.990909090909091
8F5A,2CKB,35.81395348837209,0.981651376146789
8F5A,2E7L,35.348837209302324,0.981651376146789
8F5A,2ESV,34.25925925925926,0.981651376146789
8F5A,2F53,60.55045871559633,0.990909090909091
8F5A,2F54,59.63302752293578,0.990909090909091
8F5A,2GJ6,37.15596330275229,0.9817351598173516
8F5A,2J8U,33.027522935779814,0.9954337899543378
8F5A,2JCC,33.027522935779814,0.9954337899543378
8F5A,2NX5,34.10138248847926,0.9724770642201835
8F5A,2OI9,34.883720930232556,0.981651376146789
8F5A,2OL3,32.56880733944954,0.9775784753363229
8F5A,2P5E,59.174311926605505,0.990909090909091
8F5A,2P5W,59.63302752293578,0.990909090909091
8F5A,2PYE,60.55045871559633,0.990909090909091
8F5A,2UWE,33.027522935779814,0.9954337899543378
8F5A,2VLJ,40.0,0.9495412844036697
8F5A,2VLK,40.0,0.9495412844036697
8F5A,2VLR,40.0,0.9495412844036697
8F5A,2YPL,40.375586854460096,0.9678899082568807
8F5A,3D39,37.15596330275229,0.9817351598173516
8F5A,3D3V,37.15596330275229,0.9817351598173516
8F5A,3DXA,37.327188940092164,0.9724770642201835
8F5A,3E2H,35.348837209302324,0.981651376146789
8F5A,3E3Q,34.883720930232556,0.981651376146789
8F5A,3FFC,40.36697247706422,0.9555555555555556
8F5A,3GSN,38.70967741935484,0.981651376146789
8F5A,3H9S,37.15596330275229,0.9817351598173516
8F5A,3HG1,39.351851851851855,0.9678899082568807
8F5A,3KPR,39.44954128440367,0.9728506787330317
8F5A,3KPS,39.44954128440367,0.9728506787330317
8F5A,3KXF,36.69724770642202,0.9819004524886877
8F5A,3MV7,55.18867924528302,0.9724770642201835
8F5A,3MV8,55.18867924528302,0.9724770642201835
8F5A,3MV9,55.18867924528302,0.9724770642201835
8F5A,3O4L,36.74418604651163,0.9541284403669725
8F5A,3PQY,33.80281690140845,0.9724770642201835
8F5A,3PWP,37.15596330275229,0.9817351598173516
8F5A,3QDG,40.93023255813954,0.981651376146789
8F5A,3QDJ,40.93023255813954,0.981651376146789
8F5A,3QDM,37.91469194312796,0.9403669724770642
8F5A,3QEQ,37.91469194312796,0.9403669724770642
8F5A,3QFJ,37.15596330275229,0.9817351598173516
8F5A,3RGV,31.627906976744185,0.981651376146789
8F5A,3SJV,37.264150943396224,0.9678899082568807
8F5A,3TF7,,0.0
8F5A,3TFK,33.48623853211009,0.9954128440366973
8F5A,3TJH,33.48623853211009,0.9954128440366973
8F5A,3TPU,33.48623853211009,0.9954128440366973
8F5A,3UTS,44.03669724770642,0.9772727272727273
8F5A,3UTT,44.03669724770642,0.9772727272727273
8F5A,3VXM,37.61467889908257,0.9732142857142857
8F5A,3VXR,68.80733944954129,0.9908256880733946
8F5A,3VXS,68.80733944954129,0.9908256880733946
8F5A,3VXU,39.351851851851855,0.981651376146789
8F5A,3W0W,39.351851851851855,0.981651376146789
8F5A,4EUP,40.09216589861751,0.9862385321100917
8F5A,4FTV,37.15596330275229,0.9817351598173516
8F5A,4G8G,38.53211009174312,0.9774774774774775
8F5A,4G9F,38.53211009174312,0.9774774774774775
8F5A,4JFD,38.888888888888886,0.9587155963302753
8F5A,4JFE,38.888888888888886,0.9587155963302753
8F5A,4JFF,38.888888888888886,0.9587155963302753
8F5A,4JRX,38.53211009174312,0.9908256880733946
8F5A,4JRY,55.29953917050691,0.9862385321100917
8F5A,4L3E,40.46511627906977,0.981651376146789
8F5A,4MJI,47.16981132075472,0.963302752293578
8F5A,4MNQ,39.523809523809526,0.963302752293578
8F5A,4MS8,33.48623853211009,0.9954128440366973
8F5A,4MVB,33.48623853211009,0.9954128440366973
8F5A,4MXQ,33.48623853211009,0.9954128440366973
8F5A,4N0C,33.48623853211009,0.9954128440366973
8F5A,4N5E,33.48623853211009,0.9954128440366973
8F5A,4NHU,36.74418604651163,0.981651376146789
8F5A,4PRH,55.18867924528302,0.9724770642201835
8F5A,4PRI,55.18867924528302,0.9724770642201835
8F5A,4PRP,55.18867924528302,0.9724770642201835
8F5A,4QOK,39.351851851851855,0.9678899082568807
8F5A,4QRP,36.69724770642202,0.9817351598173516
8F5A,4QRR,65.13761467889908,0.9646017699115044
8F5A,5BRZ,87.1559633027523,0.9954337899543378
8F5A,5BS0,87.1559633027523,0.9954337899543378
8F5A,5C07,44.03669724770642,0.9772727272727273
8F5A,5C08,44.03669724770642,0.9772727272727273
8F5A,5C09,44.03669724770642,0.9772727272727273
8F5A,5C0A,44.03669724770642,0.9772727272727273
8F5A,5C0B,44.03669724770642,0.9772727272727273
8F5A,5C0C,44.03669724770642,0.9772727272727273
8F5A,5D2L,41.935483870967744,0.9770642201834863
8F5A,5D2N,40.36697247706422,0.9634703196347032
8F5A,5E6I,35.981308411214954,0.9724770642201835
8F5A,5E9D,37.15596330275229,0.9817351598173516
8F5A,5EU6,66.05504587155963,0.9863636363636363
8F5A,5EUO,38.99082568807339,0.9862385321100917
8F5A,5HHM,40.0,0.9495412844036697
8F5A,5HHO,40.0,0.9495412844036697
8F5A,5HYJ,44.03669724770642,0.9772727272727273
8F5A,5ISZ,43.05555555555556,0.9770642201834863
8F5A,5IVX,39.908256880733944,1.0
8F5A,5JHD,38.53211009174312,0.9684684684684685
8F5A,5JZI,34.25925925925926,0.9770642201834863
8F5A,5M00,37.78801843317972,0.9862385321100917
8F5A,5M01,37.78801843317972,0.9862385321100917
8F5A,5M02,37.78801843317972,0.9862385321100917
8F5A,5MEN,40.0,0.963302752293578
8F5A,5NHT,41.474654377880185,0.9724770642201835
8F5A,5NME,54.629629629629626,0.9862385321100917
8F5A,5NMF,54.629629629629626,0.9862385321100917
8F5A,5NMG,54.629629629629626,0.9862385321100917
8F5A,5NQK,41.013824884792626,0.9724770642201835
8F5A,5SWS,38.07339449541284,0.9954128440366973
8F5A,5SWZ,37.61467889908257,0.9908675799086758
8F5A,5TEZ,38.07339449541284,0.990909090909091
8F5A,5TIL,37.78801843317972,0.9862385321100917
8F5A,5TJE,37.78801843317972,0.9862385321100917
8F5A,5W1V,46.788990825688074,0.9724770642201835
8F5A,5W1W,46.788990825688074,0.9724770642201835
8F5A,5WKF,41.28440366972477,0.981651376146789
8F5A,5WKH,41.74311926605505,0.981651376146789
8F5A,5WLG,39.33649289099526,0.9587155963302753
8F5A,5XOT,35.77981651376147,0.9818181818181818
8F5A,5XOV,34.862385321100916,0.96
8F5A,5YXN,34.25925925925926,0.9770642201834863
8F5A,5YXU,34.25925925925926,0.9770642201834863
8F5A,6AM5,40.93023255813954,0.981651376146789
8F5A,6AMU,40.93023255813954,0.981651376146789
8F5A,6AVF,31.65137614678899,0.9862385321100917
8F5A,6AVG,45.32710280373832,0.963302752293578
8F5A,6BJ2,52.293577981651374,0.9819819819819819
8F5A,6BJ3,35.77981651376147,0.9818181818181818
8F5A,6BJ8,35.77981651376147,0.9818181818181818
8F5A,6D78,40.46511627906977,0.981651376146789
8F5A,6D7G,28.440366972477065,0.9730941704035875
8F5A,6DKP,40.46511627906977,0.981651376146789
8F5A,6EQA,39.351851851851855,0.9678899082568807
8F5A,6EQB,38.888888888888886,0.9587155963302753
8F5A,6G9Q,37.78801843317972,0.9862385321100917
8F5A,6L9L,31.455399061032864,0.9724770642201835
8F5A,6MTM,39.81042654028436,0.9495412844036697
8F5A,6P64,38.99082568807339,0.9727272727272728
8F5A,6Q3S,61.46788990825688,0.990909090909091
8F5A,6R2L,41.935483870967744,0.963302752293578
8F5A,6RP9,48.1651376146789,0.9641255605381166
8F5A,6RPA,36.23853211009175,0.9555555555555556
8F5A,6RPB,36.866359447004605,0.9862385321100917
8F5A,6RSY,37.61467889908257,0.9771689497716894
8F5A,6TMO,38.888888888888886,0.9587155963302753
8F5A,6TRO,39.908256880733944,0.972972972972973
8F5A,6UK2,38.99082568807339,0.9727272727272728
8F5A,6UK4,38.99082568807339,0.9727272727272728
8F5A,6ULN,48.62385321100918,0.9862385321100917
8F5A,6ULR,48.1651376146789,0.9817351598173516
8F5A,6UON,43.77880184331797,0.9724770642201835
8F5A,6UZ1,36.23853211009175,0.9817351598173516
8F5A,6VM7,37.61467889908257,0.9681818181818181
8F5A,6VM8,37.61467889908257,0.9681818181818181
8F5A,6VM9,42.6605504587156,0.9770642201834863
8F5A,6VMA,42.6605504587156,0.9770642201834863
8F5A,6VMC,42.6605504587156,0.9770642201834863
8F5A,6VMX,41.28440366972477,0.9727272727272728
8F5A,6VQO,41.28440366972477,0.9774774774774775
8F5A,6VRM,38.07339449541284,0.981651376146789
8F5A,6VRN,37.61467889908257,0.9553571428571429
8F5A,7BYD,33.944954128440365,0.9724770642201835
8F5A,7JWI,37.61467889908257,0.9908675799086758
8F5A,7JWJ,40.0,0.9541284403669725
8F5A,7N1E,43.57798165137615,0.9772727272727273
8F5A,7N1F,45.16129032258065,0.9724770642201835
8F5A,7N6E,41.78403755868545,0.963302752293578
8PJG,1D9K,43.51851851851852,0.9953703703703703
8PJG,1FYT,77.31481481481481,0.9773755656108597
8PJG,1J8H,77.31481481481481,0.9773755656108597
8PJG,1U3H,45.833333333333336,0.9862385321100917
8PJG,1YMM,31.944444444444443,0.9541284403669725
8PJG,1ZGL,46.2962962962963,0.9727272727272728
8PJG,2IAM,45.893719806763286,0.9537037037037037
8PJG,2IAN,45.893719806763286,0.9537037037037037
8PJG,2PXY,53.7037037037037,0.9771689497716894
8PJG,2WBJ,31.944444444444443,0.9541284403669725
8PJG,2Z31,53.7037037037037,0.9771689497716894
8PJG,3C5Z,52.31481481481482,0.9815668202764977
8PJG,3C60,50.23255813953488,0.9814814814814815
8PJG,3C6L,45.794392523364486,0.9814814814814815
8PJG,3MBE,43.60189573459716,0.9583333333333334
8PJG,3O6F,34.25925925925926,0.9680365296803652
8PJG,3PL6,35.18518518518518,0.9907407407407407
8PJG,3QIB,29.107981220657276,0.9444444444444444
8PJG,3QIU,28.90995260663507,0.9583333333333334
8PJG,3QIW,28.90995260663507,0.9583333333333334
8PJG,3RDT,45.833333333333336,0.9907407407407407
8PJG,3T0E,34.25925925925926,0.9680365296803652
8PJG,4C56,45.97156398104266,0.9583333333333334
8PJG,4E41,33.49282296650718,0.9583333333333334
8PJG,4GG6,37.5,0.9636363636363636
8PJG,4GRL,35.18518518518518,0.9907407407407407
8PJG,4H1L,60.648148148148145,0.9727272727272728
8PJG,4MAY,35.18518518518518,0.9907407407407407
8PJG,4OZF,35.648148148148145,0.9631336405529954
8PJG,4OZG,36.27906976744186,0.9675925925925926
8PJG,4OZH,35.648148148148145,0.9675925925925926
8PJG,4OZI,30.555555555555557,0.9461883408071748
8PJG,4P23,45.833333333333336,0.9907407407407407
8PJG,4P2O,29.107981220657276,0.9444444444444444
8PJG,4P2Q,29.85781990521327,0.9583333333333334
8PJG,4P2R,29.85781990521327,0.9583333333333334
8PJG,4P46,45.370370370370374,0.9907407407407407
8PJG,4P4K,44.44444444444444,0.9683257918552036
8PJG,4P5T,44.907407407407405,0.9861751152073732
8PJG,4Y19,44.907407407407405,0.9547511312217195
8PJG,4Y1A,44.44444444444444,0.9683257918552036
8PJG,4Z7U,35.648148148148145,0.9769585253456221
8PJG,4Z7V,37.5,0.9769585253456221
8PJG,4Z7W,61.574074074074076,0.9817351598173516
8PJG,5KS9,36.91588785046729,0.9537037037037037
8PJG,5KSA,37.38317757009346,0.9675925925925926
8PJG,5KSB,36.44859813084112,0.9675925925925926
8PJG,6BGA,29.107981220657276,0.9444444444444444
8PJG,6CQL,33.333333333333336,0.9360730593607306
8PJG,6CQN,33.333333333333336,0.9360730593607306
8PJG,6CQQ,33.333333333333336,0.9360730593607306
8PJG,6CQR,33.333333333333336,0.9360730593607306
8PJG,6DFS,29.62962962962963,0.9502262443438914
8PJG,6DFW,44.907407407407405,0.9592760180995475
8PJG,6DFX,33.649289099526065,0.9583333333333334
8PJG,6MKD,44.907407407407405,0.9771689497716894
8PJG,6MKR,45.370370370370374,0.9771689497716894
8PJG,6MNG,44.907407407407405,0.9771689497716894
8PJG,6MNM,44.907407407407405,0.9771689497716894
8PJG,6MNN,44.907407407407405,0.9771689497716894
8PJG,6MNO,45.370370370370374,0.9771689497716894
8PJG,6PX6,35.18518518518518,0.9675925925925926
8PJG,6PY2,42.129629629629626,0.9683257918552036
8PJG,6R0E,100.0,1.0
8PJG,6U3N,49.53703703703704,0.9818181818181818
8PJG,6U3O,35.648148148148145,0.9631336405529954
8PJG,6V0Y,44.44444444444444,0.9594594594594594
8PJG,6V13,43.98148148148148,0.9724770642201835
8PJG,6V15,43.98148148148148,0.9724770642201835
8PJG,6V18,44.44444444444444,0.9594594594594594
8PJG,6V19,44.44444444444444,0.9594594594594594
8PJG,6V1A,44.44444444444444,0.9594594594594594
8PJG,6XC9,38.425925925925924,0.968609865470852
8PJG,6XCO,37.142857142857146,0.9675925925925926
8PJG,6XCP,34.11214953271028,0.9814814814814815
8VCX,1D9K,31.77570093457944,0.9814814814814815
8VCX,1FYT,35.51401869158879,0.9592760180995475
8VCX,1J8H,35.51401869158879,0.9592760180995475
8VCX,1U3H,33.177570093457945,0.9770642201834863
8VCX,1YMM,30.8411214953271,0.9403669724770642
8VCX,1ZGL,58.41121495327103,0.9681818181818181
8VCX,2IAM,34.78260869565217,0.9345794392523364
8VCX,2IAN,34.78260869565217,0.9345794392523364
8VCX,2PXY,33.64485981308411,0.9726027397260274
8VCX,2WBJ,30.373831775700936,0.9403669724770642
8VCX,2Z31,32.71028037383178,0.9726027397260274
8VCX,3C5Z,31.77570093457944,0.9815668202764977
8VCX,3C60,30.8411214953271,0.9813953488372092
8VCX,3C6L,31.30841121495327,0.9813084112149533
8VCX,3MBE,35.54502369668246,0.9532710280373832
8VCX,3O6F,45.32710280373832,0.9634703196347032
8VCX,3PL6,36.91588785046729,0.9814814814814815
8VCX,3QIB,41.31455399061033,0.9532710280373832
8VCX,3QIU,39.33649289099526,0.9532710280373832
8VCX,3QIW,39.33649289099526,0.9532710280373832
8VCX,3RDT,30.8411214953271,0.9814814814814815
8VCX,3T0E,45.32710280373832,0.9634703196347032
8VCX,4C56,37.44075829383886,0.9439252336448598
8VCX,4E41,54.066985645933016,0.9532710280373832
8VCX,4GG6,62.149532710280376,0.9727272727272728
8VCX,4GRL,36.91588785046729,0.9814814814814815
8VCX,4H1L,36.44859813084112,0.9227272727272727
8VCX,4MAY,36.91588785046729,0.9814814814814815
8VCX,4OZF,67.28971962616822,0.9815668202764977
8VCX,4OZG,67.28971962616822,0.9906976744186047
8VCX,4OZH,67.75700934579439,0.9907407407407407
8VCX,4OZI,45.794392523364486,0.9461883408071748
8VCX,4P23,30.8411214953271,0.9814814814814815
8VCX,4P2O,41.31455399061033,0.9532710280373832
8VCX,4P2Q,39.33649289099526,0.9532710280373832
8VCX,4P2R,39.33649289099526,0.9532710280373832
8VCX,4P46,30.373831775700936,0.9814814814814815
8VCX,4P4K,62.61682242990654,0.9638009049773756
8VCX,4P5T,30.8411214953271,0.9815668202764977
8VCX,4Y19,33.177570093457945,0.9638009049773756
8VCX,4Y1A,33.64485981308411,0.9638009049773756
8VCX,4Z7U,63.55140186915888,0.9815668202764977
8VCX,4Z7V,61.6822429906542,0.9861751152073732
8VCX,4Z7W,35.51401869158879,0.9452054794520548
8VCX,5KS9,51.86915887850467,0.9813084112149533
8VCX,5KSA,46.26168224299065,0.9813084112149533
8VCX,5KSB,48.13084112149533,0.9813084112149533
8VCX,6BGA,41.31455399061033,0.9532710280373832
8VCX,6CQL,37.850467289719624,0.9634703196347032
8VCX,6CQN,37.850467289719624,0.9634703196347032
8VCX,6CQQ,37.850467289719624,0.9634703196347032
8VCX,6CQR,37.850467289719624,0.9634703196347032
8VCX,6DFS,33.64485981308411,0.9547511312217195
8VCX,6DFW,34.11214953271028,0.9638009049773756
8VCX,6DFX,63.03317535545024,0.9672897196261683
8VCX,6MKD,31.30841121495327,0.9726027397260274
8VCX,6MKR,33.177570093457945,0.9726027397260274
8VCX,6MNG,30.8411214953271,0.9726027397260274
8VCX,6MNM,31.30841121495327,0.9726027397260274
8VCX,6MNN,31.30841121495327,0.9726027397260274
8VCX,6MNO,31.30841121495327,0.9726027397260274
8VCX,6PX6,36.91588785046729,0.9722222222222222
8VCX,6PY2,32.242990654205606,0.9638009049773756
8VCX,6R0E,34.11214953271028,0.9814814814814815
8VCX,6U3N,51.401869158878505,0.9409090909090909
8VCX,6U3O,67.28971962616822,0.9815668202764977
8VCX,6V0Y,32.71028037383178,0.963963963963964
8VCX,6V13,35.046728971962615,0.963302752293578
8VCX,6V15,35.046728971962615,0.963302752293578
8VCX,6V18,32.71028037383178,0.963963963963964
8VCX,6V19,31.30841121495327,0.963963963963964
8VCX,6V1A,31.30841121495327,0.963963963963964
8VCX,6XC9,64.01869158878505,0.9596412556053812
8VCX,6XCO,63.333333333333336,0.9813084112149533
8VCX,6XCP,100.0,1.0
8VCY,1D9K,31.77570093457944,0.9814814814814815
8VCY,1FYT,35.51401869158879,0.9592760180995475
8VCY,1J8H,35.51401869158879,0.9592760180995475
8VCY,1U3H,33.177570093457945,0.9770642201834863
8VCY,1YMM,30.8411214953271,0.9403669724770642
